quarter,Ticker,Company_Name,Name,Type,Estimated_Value
fq1-2020,ADTN,ADTRAN Inc.,Estimize Consensus,Generic,-0.08
fq1-2020,ADTN,ADTRAN Inc.,Estimize Mean,Generic,-0.08
fq1-2020,ADTN,ADTRAN Inc.,Wall Street Consensus,Generic,-0.1
fq1-2020,ADTN,ADTRAN Inc.,Ron,Analyst,-0.06
fq1-2020,ADTN,ADTRAN Inc.,Ben Jen,Analyst,-0.08
fq1-2020,ADTN,ADTRAN Inc.,Zilvinas Speteliunas,Analyst,-0.08
fq1-2020,ADTN,ADTRAN Inc.,George Notter,Analyst,-0.02
fq1-2020,ADTN,ADTRAN Inc.,Frederick Tremblay,Analyst,-0.09
fq1-2020,ADTN,ADTRAN Inc.,Bill,Analyst,-0.09
fq1-2020,ADTN,ADTRAN Inc.,Richard Valera,Analyst,-0.1
fq1-2020,ADTN,ADTRAN Inc.,Analyst_JPMac,Analyst,-0.11
fq2-2020,ADTN,ADTRAN Inc.,ADTN Reported Earnings,Generic,0.04
fq2-2020,ADTN,ADTRAN Inc.,Estimize Consensus,Generic,0.03
fq2-2020,ADTN,ADTRAN Inc.,Estimize Mean,Generic,0.04
fq2-2020,ADTN,ADTRAN Inc.,Wall Street Consensus,Generic,0.01
fq2-2020,ADTN,ADTRAN Inc.,Sentinel,Analyst,0.04
fq2-2020,ADTN,ADTRAN Inc.,julvoy,Analyst,0.03
fq2-2020,ADTN,ADTRAN Inc.,Medic2525,Analyst,0.05
fq2-2020,ADTN,ADTRAN Inc.,kobv,Analyst,0.02
fq2-2020,ADTN,ADTRAN Inc.,Madmoni,Analyst,0.02
fq2-2020,ADTN,ADTRAN Inc.,Bill,Analyst,0.02
fq2-2020,ADTN,ADTRAN Inc.,Zilvinas Speteliunas,Analyst,0.02
fq2-2020,ADTN,ADTRAN Inc.,SelectiveTrade,Analyst,0.01
fq2-2020,ADTN,ADTRAN Inc.,Analyst_JPMac,Analyst,0.07
fq2-2020,ADTN,ADTRAN Inc.,Richard Valera,Analyst,0
fq2-2020,ADTN,ADTRAN Inc.,George Notter,Analyst,0.12
fq3-2020,ADTN,ADTRAN Inc.,ADTN Reported Earnings,Generic,0.16
fq3-2020,ADTN,ADTRAN Inc.,Estimize Consensus,Generic,0.1
fq3-2020,ADTN,ADTRAN Inc.,Estimize Mean,Generic,0.11
fq3-2020,ADTN,ADTRAN Inc.,Wall Street Consensus,Generic,0.08
fq3-2020,ADTN,ADTRAN Inc.,George Notter,Analyst,0.2
fq3-2020,ADTN,ADTRAN Inc.,Analyst_JPMac,Analyst,0.11
fq3-2020,ADTN,ADTRAN Inc.,Bill,Analyst,0.1
fq3-2020,ADTN,ADTRAN Inc.,Zilvinas Speteliunas,Analyst,0.1
fq3-2020,ADTN,ADTRAN Inc.,Ben Jen,Analyst,0.1
fq3-2020,ADTN,ADTRAN Inc.,Madmoni,Analyst,0.09
fq3-2020,ADTN,ADTRAN Inc.,Richard Valera,Analyst,0.07
fq4-2020,ADTN,ADTRAN Inc.,ADTN Reported Earnings,Generic,0.11
fq4-2020,ADTN,ADTRAN Inc.,Estimize Consensus,Generic,0.09
fq4-2020,ADTN,ADTRAN Inc.,Estimize Mean,Generic,0.09
fq4-2020,ADTN,ADTRAN Inc.,Wall Street Consensus,Generic,0.07
fq4-2020,ADTN,ADTRAN Inc.,Jen_F,Analyst,0.11
fq4-2020,ADTN,ADTRAN Inc.,DF_5082802,Analyst,0.12
fq4-2020,ADTN,ADTRAN Inc.,Richard Valera,Analyst,0.09
fq4-2020,ADTN,ADTRAN Inc.,Ben Jen,Analyst,0.09
fq4-2020,ADTN,ADTRAN Inc.,Analyst_JPMac,Analyst,0.09
fq4-2020,ADTN,ADTRAN Inc.,Zilvinas Speteliunas,Analyst,0.09
fq4-2020,ADTN,ADTRAN Inc.,Analyst_8237749,Analyst,0.08
fq4-2020,ADTN,ADTRAN Inc.,Bill,Analyst,0.08
fq1-2020,ADUS,Addus HomeCare Corporation,ADUS Reported Earnings,Generic,0.77
fq1-2020,ADUS,Addus HomeCare Corporation,Estimize Consensus,Generic,0.62
fq1-2020,ADUS,Addus HomeCare Corporation,Estimize Mean,Generic,0.62
fq1-2020,ADUS,Addus HomeCare Corporation,Wall Street Consensus,Generic,0.6
fq1-2020,ADUS,Addus HomeCare Corporation,Michael Wiederhorn,Analyst,0.63
fq1-2020,ADUS,Addus HomeCare Corporation,Brian Tanquilut,Analyst,0.62
fq1-2020,ADUS,Addus HomeCare Corporation,Frederick Tremblay,Analyst,0.62
fq2-2020,ADUS,Addus HomeCare Corporation,ADUS Reported Earnings,Generic,0.73
fq2-2020,ADUS,Addus HomeCare Corporation,Estimize Consensus,Generic,0.51
fq2-2020,ADUS,Addus HomeCare Corporation,Estimize Mean,Generic,0.53
fq2-2020,ADUS,Addus HomeCare Corporation,Wall Street Consensus,Generic,0.48
fq2-2020,ADUS,Addus HomeCare Corporation,Brian Tanquilut,Analyst,0.72
fq2-2020,ADUS,Addus HomeCare Corporation,Bill,Analyst,0.51
fq2-2020,ADUS,Addus HomeCare Corporation,Medic2525,Analyst,0.51
fq2-2020,ADUS,Addus HomeCare Corporation,Michael Wiederhorn,Analyst,0.5
fq2-2020,ADUS,Addus HomeCare Corporation,Sentinel,Analyst,0.47
fq2-2020,ADUS,Addus HomeCare Corporation,Analyst_2672649,Analyst,0.46
fq3-2020,ADUS,Addus HomeCare Corporation,ADUS Reported Earnings,Generic,0.76
fq3-2020,ADUS,Addus HomeCare Corporation,Estimize Consensus,Generic,0.66
fq3-2020,ADUS,Addus HomeCare Corporation,Estimize Mean,Generic,0.67
fq3-2020,ADUS,Addus HomeCare Corporation,Wall Street Consensus,Generic,0.64
fq3-2020,ADUS,Addus HomeCare Corporation,Brian Tanquilut,Analyst,0.75
fq3-2020,ADUS,Addus HomeCare Corporation,Michael Wiederhorn,Analyst,0.7
fq3-2020,ADUS,Addus HomeCare Corporation,Bill,Analyst,0.66
fq3-2020,ADUS,Addus HomeCare Corporation,Ben Jen,Analyst,0.66
fq3-2020,ADUS,Addus HomeCare Corporation,Madmoni,Analyst,0.65
fq3-2020,ADUS,Addus HomeCare Corporation,mowerbob,Analyst,0.6
fq4-2020,ADUS,Addus HomeCare Corporation,ADUS Reported Earnings,Generic,0.82
fq4-2020,ADUS,Addus HomeCare Corporation,Estimize Consensus,Generic,0.78
fq4-2020,ADUS,Addus HomeCare Corporation,Estimize Mean,Generic,0.75
fq4-2020,ADUS,Addus HomeCare Corporation,Wall Street Consensus,Generic,0.74
fq4-2020,ADUS,Addus HomeCare Corporation,Bill,Analyst,0.78
fq4-2020,ADUS,Addus HomeCare Corporation,Brian Tanquilut,Analyst,0.76
fq4-2020,ADUS,Addus HomeCare Corporation,Michael Wiederhorn,Analyst,0.74
fq4-2020,ADUS,Addus HomeCare Corporation,mowerbob,Analyst,0.7
fq1-2020,AEE,Ameren Corporation,AEE Reported Earnings,Generic,0.59
fq1-2020,AEE,Ameren Corporation,Estimize Consensus,Generic,0.74
fq1-2020,AEE,Ameren Corporation,Estimize Mean,Generic,0.77
fq1-2020,AEE,Ameren Corporation,Wall Street Consensus,Generic,0.7
fq1-2020,AEE,Ameren Corporation,Ben Jen,Analyst,0.73
fq1-2020,AEE,Ameren Corporation,Bill,Analyst,0.74
fq1-2020,AEE,Ameren Corporation,Frederick Tremblay,Analyst,0.78
fq1-2020,AEE,Ameren Corporation,Ali Agha,Analyst,0.82
fq2-2020,AEE,Ameren Corporation,AEE Reported Earnings,Generic,0.98
fq2-2020,AEE,Ameren Corporation,Estimize Consensus,Generic,0.87
fq2-2020,AEE,Ameren Corporation,Estimize Mean,Generic,0.84
fq2-2020,AEE,Ameren Corporation,Wall Street Consensus,Generic,0.89
fq2-2020,AEE,Ameren Corporation,David Shoko,Analyst,0.89
fq2-2020,AEE,Ameren Corporation,Bill,Analyst,0.87
fq2-2020,AEE,Ameren Corporation,Sentinel,Analyst,0.83
fq2-2020,AEE,Ameren Corporation,Ali Agha,Analyst,0.75
fq3-2020,AEE,Ameren Corporation,AEE Reported Earnings,Generic,1.47
fq3-2020,AEE,Ameren Corporation,Estimize Mean,Generic,-
fq3-2020,AEE,Ameren Corporation,Wall Street Consensus,Generic,1.47
fq3-2020,AEE,Ameren Corporation,Bill,Analyst,1.49
fq3-2020,AEE,Ameren Corporation,Ali Agha,Analyst,1.54
fq4-2020,AEE,Ameren Corporation,AEE Reported Earnings,Generic,0.46
fq4-2020,AEE,Ameren Corporation,Estimize Consensus,Generic,0.45
fq4-2020,AEE,Ameren Corporation,Estimize Mean,Generic,0.4
fq4-2020,AEE,Ameren Corporation,Wall Street Consensus,Generic,0.42
fq4-2020,AEE,Ameren Corporation,Bill,Analyst,0.46
fq4-2020,AEE,Ameren Corporation,Kyan,Analyst,0.45
fq4-2020,AEE,Ameren Corporation,Ali Agha,Analyst,0.29
fq1-2020,AEGN,Aegion Corporation,AEGN Reported Earnings,Generic,0.06
fq1-2020,AEGN,Aegion Corporation,Estimize Consensus,Generic,0.03
fq1-2020,AEGN,Aegion Corporation,Estimize Mean,Generic,0.03
fq1-2020,AEGN,Aegion Corporation,Wall Street Consensus,Generic,0.03
fq1-2020,AEGN,Aegion Corporation,Bill,Analyst,0.04
fq1-2020,AEGN,Aegion Corporation,Frederick Tremblay,Analyst,0.04
fq1-2020,AEGN,Aegion Corporation,Ben Jen,Analyst,0.02
fq1-2020,AEGN,Aegion Corporation,Analyst_2777191,Analyst,0.02
fq2-2020,AEGN,Aegion Corporation,AEGN Reported Earnings,Generic,0.25
fq2-2020,AEGN,Aegion Corporation,AEGN Guidance,Generic,0.25
fq2-2020,AEGN,Aegion Corporation,Estimize Consensus,Generic,0.2
fq2-2020,AEGN,Aegion Corporation,Estimize Mean,Generic,0.2
fq2-2020,AEGN,Aegion Corporation,Wall Street Consensus,Generic,0.21
fq2-2020,AEGN,Aegion Corporation,Medic2525,Analyst,0.22
fq2-2020,AEGN,Aegion Corporation,Bill,Analyst,0.2
fq2-2020,AEGN,Aegion Corporation,Sentinel,Analyst,0.19
fq2-2020,AEGN,Aegion Corporation,mcone16,Analyst,0.19
fq3-2020,AEGN,Aegion Corporation,AEGN Reported Earnings,Generic,0.32
fq3-2020,AEGN,Aegion Corporation,Estimize Mean,Generic,-
fq3-2020,AEGN,Aegion Corporation,Wall Street Consensus,Generic,0.28
fq3-2020,AEGN,Aegion Corporation,Ben Jen,Analyst,0.3
fq3-2020,AEGN,Aegion Corporation,Bill,Analyst,0.3
fq4-2020,AEGN,Aegion Corporation,AEGN Reported Earnings,Generic,0.31
fq4-2020,AEGN,Aegion Corporation,Estimize Mean,Generic,-
fq4-2020,AEGN,Aegion Corporation,Wall Street Consensus,Generic,0.28
fq4-2020,AEGN,Aegion Corporation,Bill,Analyst,0.3
fq1-2020,AEIS,"Advanced Energy Industries, Inc.",AEIS Reported Earnings,Generic,0.91
fq1-2020,AEIS,"Advanced Energy Industries, Inc.",AEIS Guidance,Generic,0.7
fq1-2020,AEIS,"Advanced Energy Industries, Inc.",Estimize Consensus,Generic,0.7
fq1-2020,AEIS,"Advanced Energy Industries, Inc.",Estimize Mean,Generic,0.74
fq1-2020,AEIS,"Advanced Energy Industries, Inc.",Wall Street Consensus,Generic,0.65
fq1-2020,AEIS,"Advanced Energy Industries, Inc.",Dominantstock,Analyst,0.85
fq1-2020,AEIS,"Advanced Energy Industries, Inc.",Ron,Analyst,0.8
fq1-2020,AEIS,"Advanced Energy Industries, Inc.",Aram Balian,Analyst,0.78
fq1-2020,AEIS,"Advanced Energy Industries, Inc.",Bill,Analyst,0.71
fq1-2020,AEIS,"Advanced Energy Industries, Inc.",Frederick Tremblay,Analyst,0.7
fq1-2020,AEIS,"Advanced Energy Industries, Inc.",Ben Jen,Analyst,0.7
fq1-2020,AEIS,"Advanced Energy Industries, Inc.",Zilvinas Speteliunas,Analyst,0.7
fq1-2020,AEIS,"Advanced Energy Industries, Inc.",N. Quinn Bolton,Analyst,0.68
fq2-2020,AEIS,"Advanced Energy Industries, Inc.",AEIS Reported Earnings,Generic,1.18
fq2-2020,AEIS,"Advanced Energy Industries, Inc.",AEIS Guidance,Generic,0.8
fq2-2020,AEIS,"Advanced Energy Industries, Inc.",Estimize Consensus,Generic,0.87
fq2-2020,AEIS,"Advanced Energy Industries, Inc.",Estimize Mean,Generic,0.84
fq2-2020,AEIS,"Advanced Energy Industries, Inc.",Wall Street Consensus,Generic,0.81
fq2-2020,AEIS,"Advanced Energy Industries, Inc.",Medic2525,Analyst,0.91
fq2-2020,AEIS,"Advanced Energy Industries, Inc.",Dominantstock,Analyst,0.84
fq2-2020,AEIS,"Advanced Energy Industries, Inc.",Bill,Analyst,0.84
fq2-2020,AEIS,"Advanced Energy Industries, Inc.",Zilvinas Speteliunas,Analyst,0.84
fq2-2020,AEIS,"Advanced Energy Industries, Inc.",Sentinel,Analyst,0.82
fq2-2020,AEIS,"Advanced Energy Industries, Inc.",N. Quinn Bolton,Analyst,0.8
fq3-2020,AEIS,"Advanced Energy Industries, Inc.",AEIS Reported Earnings,Generic,1.66
fq3-2020,AEIS,"Advanced Energy Industries, Inc.",AEIS Guidance,Generic,1.15
fq3-2020,AEIS,"Advanced Energy Industries, Inc.",Estimize Consensus,Generic,1.2
fq3-2020,AEIS,"Advanced Energy Industries, Inc.",Estimize Mean,Generic,1.15
fq3-2020,AEIS,"Advanced Energy Industries, Inc.",Wall Street Consensus,Generic,1.16
fq3-2020,AEIS,"Advanced Energy Industries, Inc.",Ben Jen,Analyst,1.24
fq3-2020,AEIS,"Advanced Energy Industries, Inc.",Vladimir Solodukhin,Analyst,1.2
fq3-2020,AEIS,"Advanced Energy Industries, Inc.",Zilvinas Speteliunas,Analyst,1.19
fq3-2020,AEIS,"Advanced Energy Industries, Inc.",Bill,Analyst,1.18
fq3-2020,AEIS,"Advanced Energy Industries, Inc.",N. Quinn Bolton,Analyst,1.15
fq3-2020,AEIS,"Advanced Energy Industries, Inc.",Dominantstock,Analyst,0.95
fq4-2020,AEIS,"Advanced Energy Industries, Inc.",AEIS Reported Earnings,Generic,1.49
fq4-2020,AEIS,"Advanced Energy Industries, Inc.",AEIS Guidance,Generic,1.3
fq4-2020,AEIS,"Advanced Energy Industries, Inc.",Estimize Consensus,Generic,1.43
fq4-2020,AEIS,"Advanced Energy Industries, Inc.",Estimize Mean,Generic,1.33
fq4-2020,AEIS,"Advanced Energy Industries, Inc.",Wall Street Consensus,Generic,1.35
fq4-2020,AEIS,"Advanced Energy Industries, Inc.",Bill,Analyst,1.45
fq4-2020,AEIS,"Advanced Energy Industries, Inc.",Zilvinas Speteliunas,Analyst,1.45
fq4-2020,AEIS,"Advanced Energy Industries, Inc.",Damian,Analyst,1.42
fq4-2020,AEIS,"Advanced Energy Industries, Inc.",Bob Katz,Analyst,1.38
fq4-2020,AEIS,"Advanced Energy Industries, Inc.",N. Quinn Bolton,Analyst,1.3
fq4-2020,AEIS,"Advanced Energy Industries, Inc.",Dominantstock,Analyst,0.98
fq1-2020,AEL,American Equity Investment Life Holding Co.,AEL Reported Earnings,Generic,1.67
fq1-2020,AEL,American Equity Investment Life Holding Co.,Estimize Consensus,Generic,1.21
fq1-2020,AEL,American Equity Investment Life Holding Co.,Estimize Mean,Generic,1.22
fq1-2020,AEL,American Equity Investment Life Holding Co.,Wall Street Consensus,Generic,1.15
fq1-2020,AEL,American Equity Investment Life Holding Co.,Frederick Tremblay,Analyst,1.25
fq1-2020,AEL,American Equity Investment Life Holding Co.,Mark Hughes,Analyst,1.24
fq1-2020,AEL,American Equity Investment Life Holding Co.,Justice2313,Analyst,1.23
fq1-2020,AEL,American Equity Investment Life Holding Co.,Bill,Analyst,1.2
fq1-2020,AEL,American Equity Investment Life Holding Co.,Ben Jen,Analyst,1.18
fq2-2020,AEL,American Equity Investment Life Holding Co.,AEL Reported Earnings,Generic,1.01
fq2-2020,AEL,American Equity Investment Life Holding Co.,Estimize Consensus,Generic,1.28
fq2-2020,AEL,American Equity Investment Life Holding Co.,Estimize Mean,Generic,1.2
fq2-2020,AEL,American Equity Investment Life Holding Co.,Wall Street Consensus,Generic,1.16
fq2-2020,AEL,American Equity Investment Life Holding Co.,Sentinel,Analyst,1.12
fq2-2020,AEL,American Equity Investment Life Holding Co.,Mark Hughes,Analyst,1.14
fq2-2020,AEL,American Equity Investment Life Holding Co.,Analyst_1188239,Analyst,1.23
fq2-2020,AEL,American Equity Investment Life Holding Co.,Bill,Analyst,1.29
fq3-2020,AEL,American Equity Investment Life Holding Co.,AEL Reported Earnings,Generic,0.99
fq3-2020,AEL,American Equity Investment Life Holding Co.,Estimize Consensus,Generic,1.12
fq3-2020,AEL,American Equity Investment Life Holding Co.,Estimize Mean,Generic,1.11
fq3-2020,AEL,American Equity Investment Life Holding Co.,Wall Street Consensus,Generic,1.03
fq3-2020,AEL,American Equity Investment Life Holding Co.,Mark Hughes,Analyst,1.05
fq3-2020,AEL,American Equity Investment Life Holding Co.,Ben Jen,Analyst,1.1
fq3-2020,AEL,American Equity Investment Life Holding Co.,Bill,Analyst,1.13
fq3-2020,AEL,American Equity Investment Life Holding Co.,Justice2313,Analyst,1.13
fq3-2020,AEL,American Equity Investment Life Holding Co.,Mark Hughes,Analyst,1.14
fq4-2020,AEL,American Equity Investment Life Holding Co.,AEL Reported Earnings,Generic,0.77
fq4-2020,AEL,American Equity Investment Life Holding Co.,Estimize Consensus,Generic,1
fq4-2020,AEL,American Equity Investment Life Holding Co.,Estimize Mean,Generic,1.06
fq4-2020,AEL,American Equity Investment Life Holding Co.,Wall Street Consensus,Generic,0.97
fq4-2020,AEL,American Equity Investment Life Holding Co.,DF_5082802,Analyst,0.93
fq4-2020,AEL,American Equity Investment Life Holding Co.,Bill,Analyst,0.98
fq4-2020,AEL,American Equity Investment Life Holding Co.,Mark Hughes,Analyst,1.01
fq4-2020,AEL,American Equity Investment Life Holding Co.,Mark Hughes,Analyst,1.14
fq4-2020,AEL,American Equity Investment Life Holding Co.,Justice2313,Analyst,1.23
fq1-2020,AEM,Agnico Eagle Mines Ltd.,AEM Reported Earnings,Generic,0.23
fq1-2020,AEM,Agnico Eagle Mines Ltd.,Estimize Mean,Generic,-
fq2-2020,AEM,Agnico Eagle Mines Ltd.,AEM Reported Earnings,Generic,0.18
fq2-2020,AEM,Agnico Eagle Mines Ltd.,Estimize Mean,Generic,-
fq2-2020,AEM,Agnico Eagle Mines Ltd.,Wall Street Consensus,Generic,0.15
fq2-2020,AEM,Agnico Eagle Mines Ltd.,Bill,Analyst,0.16
fq3-2020,AEM,Agnico Eagle Mines Ltd.,AEM Reported Earnings,Generic,0.78
fq3-2020,AEM,Agnico Eagle Mines Ltd.,Estimize Consensus,Generic,0.73
fq3-2020,AEM,Agnico Eagle Mines Ltd.,Estimize Mean,Generic,0.69
fq3-2020,AEM,Agnico Eagle Mines Ltd.,Wall Street Consensus,Generic,0.67
fq3-2020,AEM,Agnico Eagle Mines Ltd.,Analyst_3343247,Analyst,0.76
fq3-2020,AEM,Agnico Eagle Mines Ltd.,Ben Jen,Analyst,0.74
fq3-2020,AEM,Agnico Eagle Mines Ltd.,Bill,Analyst,0.68
fq3-2020,AEM,Agnico Eagle Mines Ltd.,Analyst_5347534,Analyst,0.58
fq4-2020,AEM,Agnico Eagle Mines Ltd.,AEM Reported Earnings,Generic,0.67
fq4-2020,AEM,Agnico Eagle Mines Ltd.,Estimize Consensus,Generic,0.7
fq4-2020,AEM,Agnico Eagle Mines Ltd.,Estimize Mean,Generic,0.71
fq4-2020,AEM,Agnico Eagle Mines Ltd.,Wall Street Consensus,Generic,0.65
fq4-2020,AEM,Agnico Eagle Mines Ltd.,Bill,Analyst,0.68
fq4-2020,AEM,Agnico Eagle Mines Ltd.,defjam,Analyst,0.72
fq4-2020,AEM,Agnico Eagle Mines Ltd.,Analyst_3343247,Analyst,0.74
fq1-2020,AEO,"American Eagle Outfitters, Inc.",AEO Reported Earnings,Generic,-0.84
fq1-2020,AEO,"American Eagle Outfitters, Inc.",AEO Guidance,Generic,0.21
fq1-2020,AEO,"American Eagle Outfitters, Inc.",Estimize Consensus,Generic,-0.21
fq1-2020,AEO,"American Eagle Outfitters, Inc.",Estimize Mean,Generic,-0.13
fq1-2020,AEO,"American Eagle Outfitters, Inc.",Wall Street Consensus,Generic,-0.3
fq1-2020,AEO,"American Eagle Outfitters, Inc.",Analyst_749089,Analyst,-0.28
fq1-2020,AEO,"American Eagle Outfitters, Inc.",Analyst_783524,Analyst,-0.26
fq1-2020,AEO,"American Eagle Outfitters, Inc.",vovakm,Analyst,-0.23
fq1-2020,AEO,"American Eagle Outfitters, Inc.",Analyst_908965,Analyst,-0.23
fq1-2020,AEO,"American Eagle Outfitters, Inc.",Dana Telsey,Analyst,-0.23
fq1-2020,AEO,"American Eagle Outfitters, Inc.",Analyst_1487203,Analyst,-0.22
fq1-2020,AEO,"American Eagle Outfitters, Inc.",Sentinel,Analyst,-0.21
fq1-2020,AEO,"American Eagle Outfitters, Inc.",Analyst_7330640,Analyst,-0.2
fq1-2020,AEO,"American Eagle Outfitters, Inc.",Frederick Tremblay,Analyst,-0.2
fq1-2020,AEO,"American Eagle Outfitters, Inc.",Bobalooga,Analyst,-0.15
fq1-2020,AEO,"American Eagle Outfitters, Inc.",Bill,Analyst,-0.11
fq1-2020,AEO,"American Eagle Outfitters, Inc.",Ben Jen,Analyst,-0.1
fq1-2020,AEO,"American Eagle Outfitters, Inc.",Ron,Analyst,-0.09
fq1-2020,AEO,"American Eagle Outfitters, Inc.",Analyst_8825513,Analyst,0.27
fq1-2020,AEO,"American Eagle Outfitters, Inc.",Analyst_868802,Analyst,0.29
fq2-2020,AEO,"American Eagle Outfitters, Inc.",AEO Reported Earnings,Generic,-0.03
fq2-2020,AEO,"American Eagle Outfitters, Inc.",Estimize Consensus,Generic,-0.19
fq2-2020,AEO,"American Eagle Outfitters, Inc.",Estimize Mean,Generic,-0.15
fq2-2020,AEO,"American Eagle Outfitters, Inc.",Wall Street Consensus,Generic,-0.18
fq2-2020,AEO,"American Eagle Outfitters, Inc.",Analyst_9536868,Analyst,0
fq2-2020,AEO,"American Eagle Outfitters, Inc.",Sentinel,Analyst,-0.11
fq2-2020,AEO,"American Eagle Outfitters, Inc.",Analyst_1487203,Analyst,-0.12
fq2-2020,AEO,"American Eagle Outfitters, Inc.",vovakm,Analyst,-0.13
fq2-2020,AEO,"American Eagle Outfitters, Inc.",Madmoni,Analyst,-0.16
fq2-2020,AEO,"American Eagle Outfitters, Inc.",Analyst_4875280,Analyst,-0.17
fq2-2020,AEO,"American Eagle Outfitters, Inc.",Analyst_4444249,Analyst,-0.17
fq2-2020,AEO,"American Eagle Outfitters, Inc.",JohnLestimize,Analyst,-0.2
fq2-2020,AEO,"American Eagle Outfitters, Inc.",Dana Telsey,Analyst,-0.27
